"GG Langtext","DST Langtext","Förderprogramm","Postleitzahl","Ausbezahlte Fördersumme","Anzahl der Förderfälle","jahr"
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Förderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1060",132677,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Förderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1010",934677,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Förderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1040",3438819,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Förderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1050",160000,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Förderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1160",177701,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Förderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1020",54499,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Förderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1050",95000,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Förderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1040",44000,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Förderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1200",90000,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Level up - Erwachsenenbildung - Basisbildung","1040",581800,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Level up - Erwachsenenbildung - Basisbildung","1050",71500,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Level up - Erwachsenenbildung - Basisbildung","1160",71500,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Level up - Erwachsenenbildung - Basisbildung","1020",72170,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Level up - Erwachsenenbildung - Basisbildung","1110",71500,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Level up - Erwachsenenbildung - Basisbildung","1020",71500,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Level up - Erwachsenenbildung - Basisbildung","1050",71500,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Level up - Erwachsenenbildung - Basisbildung","1090",71500,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1100",3000,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1160",5000,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1120",1750,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Förderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1070",20000,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1200",4940,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1030",5000,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1020",5000,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1140",3030,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1060",450,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1180",5000,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Förderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1062",55165,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1100",2550,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1090",3450,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1020",5000,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1060",4200,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1060",3600,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1150",4920,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1160",4990,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1020",2920,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1130",4130,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1220",4460,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1080",2800,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1110",4950,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1220",2940,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Förderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1090",147952,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Förderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1080",42000,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1190",3750,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1230",1750,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Förderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1070",33021,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Förderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1030",40117,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Förderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1090",52000,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1220",2400,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1150",3750,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1070",3630,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1090",3750,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1130",3750,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1080",1650,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1070",3000,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1070",2900,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1100",2700,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","2700",3580,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1020",1970,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1140",3150,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1030",3750,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1110",3530,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Förderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1160",193000,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1150",3000,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1090",2400,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1100",3750,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Kleinprojektförderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1020",3750,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Förderung von integrations- und diversitätsrelevanten Projekten und Organisationen","1090",50000,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Level up - Erwachsenenbildung - Basisbildung","1110",78916,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Level up - Erwachsenenbildung - Basisbildung","1030",20304,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Level up - Erwachsenenbildung - Basisbildung","1160",6624,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Level up - Erwachsenenbildung - Basisbildung","1170",95991,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Level up - Erwachsenenbildung - Basisbildung","1020",108336,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Level up - Erwachsenenbildung - Basisbildung","1040",961967,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Level up - Erwachsenenbildung - Basisbildung","1050",71808,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Level up - Erwachsenenbildung - Basisbildung","1160",50524,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Level up - Erwachsenenbildung - Basisbildung","1110",102235,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Level up - Erwachsenenbildung - Basisbildung","1020",72106,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Level up - Erwachsenenbildung - Basisbildung","1050",304065,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Level up - Erwachsenenbildung - Basisbildung","1090",1033835,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Level up - Erwachsenenbildung - Basisbildung","1170",94181,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Level up - Erwachsenenbildung - Basisbildung","1090",76140,1,2024
"Bildung, Jugend, Integration und Transparenz","Integration und Diversität","Level up - Erwachsenenbildung - Basisbildung","1020",40153,1,2024
"Bildung, Jugend, Integration und Transparenz","Kinder- und Jugendhilfe","Förderung des Essensbeitrages in Kinderbetreuungseinrichtungen","#",3914768.44,9720,2024
"Bildung, Jugend, Integration und Transparenz","Kinder- und Jugendhilfe","Finanzielle Unterstützung von Angeboten für Kinder und Jugendliche","1010",130000,1,2024
"Bildung, Jugend, Integration und Transparenz","Kinder- und Jugendhilfe","Finanzielle Unterstützung von Angeboten für Kinder und Jugendliche","1010",10000,1,2024
"Bildung, Jugend, Integration und Transparenz","Kinder- und Jugendhilfe","Finanzielle Unterstützung von Angeboten für Kinder und Jugendliche","1170",25000,1,2024
"Bildung, Jugend, Integration und Transparenz","Kinder- und Jugendhilfe","Finanzielle Unterstützung von Angeboten für Kinder und Jugendliche","1030",25000,1,2024
"Bildung, Jugend, Integration und Transparenz","Kinder- und Jugendhilfe","Finanzielle Unterstützung von Angeboten für Kinder und Jugendliche","1200",1538108.85,1,2024
"Bildung, Jugend, Integration und Transparenz","Kinder- und Jugendhilfe","Finanzielle Unterstützung von Angeboten für Kinder und Jugendliche","1020",30000,1,2024
"Bildung, Jugend, Integration und Transparenz","Kinder- und Jugendhilfe","Finanzielle Unterstützung von Angeboten für Kinder und Jugendliche","1220",1960000,1,2024
"Bildung, Jugend, Integration und Transparenz","Kinder- und Jugendhilfe","Finanzielle Unterstützung von Angeboten für Kinder und Jugendliche","1060",8333.33,1,2024
